Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
277077069455,Transparency International Slovensko,Transparency International Slovensko,1462,12
105697221132872,Tamara Stohlová • Progresívne Slovensko,Progresívne Slovensko,1461,10
114240485988180,Gabriel Paľa,KDH,1455,55
104836089345291,Dávid Skokan - poslanec a kandidát KDH,KDH,1454,8
102232092476868,Adam Lučanský,Slovenská národná strana,1439,12
115022806551437,Oskar Dvořák • Progresívne Slovensko,Progresívne Slovensko,1401,9
109381580612435,Rastislav Jílek - OĽANO,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",1386,4
148882081880955,Szövetség Érsekújvári járás,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,1377,12
2308492039426614,Úrad vlády Slovenskej republiky,Úrad vlády Slovenskej republiky,1366,21
707424385983782,Gergely Papp Adrianna,Szövetség-Magyarok. Nemzetiségek. Régiók. Aliancia-Maďari. Národnosti. Regióny.,1352,25
101379528135365,Vladimíra Marcinková,Sloboda a Solidarita,1338,11
565346557262681,Pirátska strana - Slovensko,Pirátska strana - Slovensko,1337,32
1664533523674012,Ivan Štefunko • Progresívne Slovensko,Progresívne Slovensko,1330,18
118669131189206,Miroslav Martinka - kandidát do NRSR č.95 na kandidátke SASKY,Sloboda a Solidarita,1305,22
1412329569066398,Ján Mičovský,Demokrati,1300,13
175347779702238,Peter Harvan,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",1296,6
109324335324272,Štefan Kišš • Progresívne Slovensko,Progresívne Slovensko,1288,23
141402462565998,noviny.sk - spravodajstvo TV JOJ,"Slovenská produkčná, a.s.",1250,5
283025969119,Odpady-portal.sk,PROPERTY & ENVIRONMENT s.r.o.,1240,141
467066839986458,Erika Jurinová,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",1228,1
131722646680713,Richard Kráľovič,KDH,1228,11
178878375475789,Energie-portal.sk,PROPERTY & ENVIRONMENT s.r.o.,1223,171
49067816623,Pravda,Pravda,1206,18
172396033788,MEMO 98,These ads ran without a disclaimer,1203,4
105674272615043,Peter Mikuláš,KDH,1186,36
101376491395473,Roman Mikulec,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",1169,10
108501111443753,Artur Bekmatov,SMER - SD,1162,20
110129608726975,Zdravotnícky denník,"Media Network, s.r.o.",1149,33
111410950299518,Iván Tamás,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. / ALIANCIA - Maďari. Národnosti. Regióny,1126,45
117195501273420,Mali ešte žiť,OZ Pozostalí za spravodlivosť,1118,70
136261775977,SITA Webnoviny,SITA Slovenská tlačová agentúra a.s.,1107,777
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,1095,200
608493236475568,Pavol Slota • DOMOV - Národná strana,DOMOV národná strana,1092,19
2001358070115171,Jaro Polaček,Jaroslav Polaček,1091,49
253595649968,Monika Beňová,Monika Beňová,1088,251
251522014921848,Ján MRVA,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",1079,12
1198279137015143,Zmudri.sk,Zmudri.sk,1076,8
141217272588202,Ministerstvo zahraničných vecí a európskych záležitostí SR,Ministerstvo zahraničných vecí a európskych záležitostí SR,1073,15
104893459551069,Ekotopfilm SK,Ekotopfilm SK,1059,102
104723858652776,Dokončime to,Dokončime to,1052,9
121130481252381,Slovenská národná strana,Slovenská národná strana,1041,13
108840878630655,Martin Mlýnek,Sloboda a Solidarita,1027,18
1643155275828458,Ján Mažgút,SMER - SD,1007,37
676942185691820,Slovak Parcel Service,Slovak Parcel Service,1000,5
437888136331346,Michal Kaliňák - HLAS Regiónov,HLAS - sociálna demokracia,1000,89
714437508635046,Lucia Ď. Nicholsonová,Demokrati,998,5
1160570887436415,Igor Dušenka,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",971,5
100472733014292,SMER - SSD Bratislavský kraj,SMER - sociálna demokracia,952,12
2114747078615092,Tibor Gašpar,SMER - SD,946,32
264610253564449,Hyundai Slovensko,Hyundai Motor Czech s.r.o.,934,23
279291282133882,Pavol Ľorko - Demokrati,Demokrati,934,20
825548020851519,To je nápad,"Dobré médiá, s.r.o.",926,158
635476236633895,Nakupovanie s Potravinovým Kritikom,HLAS - sociálna demokracia,920,31
102187668098088,Desolat,Desolat,913,35
112611038482621,Eleonóra Porubcová,KDH,903,44
171308816244263,Pavel Hagyari,Sme rodina,900,9
238750306307024,Juraj Droba,Sloboda a Solidarita,898,8
174150095983441,Dana Kleinert • Progresívne Slovensko,Progresívne Slovensko,880,8
2631817786833672,Michal Wiezik • Za zelenú Európu,Progresívne Slovensko,879,8
594790970995799,Miriam Lexmann,Miriam Lexmann,878,20
1601222556777680,Konfederácia odborových zväzov Slovenskej republiky - KOZ SR,Konfederácia odborových zväzov Slovenskej republiky - KOZ SR,869,149
108326823969091,Zuzana Bošnáková,KDH,868,113
139025019440898,Inštitút ľudských práv - Human Rights Institute,Inštitút ľudských práv - Human Rights Institute,861,46
108691074741565,Bibiána Kudziová • Jablko,Demokrati,850,1
104597817688561,Lukáš Kyselica - poslanec NR SR,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",848,4
119207254432872,René Parák - Chceme žiť kultúrne,Sloboda a Solidarita,848,11
106908331880924,Diana Kleštincová vás podporuje v dojčení,Progresívne Slovensko,848,8
565955613469587,Szövetség - Vágsellyei járás,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,842,17
269221090588670,Bauer Ildikó,"Szövetség – Magyarok, nemzetiségek, régiók. Aliancia – Maďari, národnosti, regióny.",840,11
179539541347,Ondrej Dostál,Sloboda a Solidarita,839,14
101733132743442,Ivan Bilohuščin - Tím SaS Obrana,Sloboda a Solidarita,826,15
53798312370,EURACTIV.sk,EURACTIV.sk,818,81
106928604178291,"Milan Kuriak - poslanec NR SR, OĽANO","OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",814,20
1552624815015371,SPP - distribúcia,SPP - distribúcia,812,5
427164051018545,Jaroslav Karahuta - Za zdravé slovenské potraviny.,Sme rodina,796,4
123320987524033,Jozef Kajkoš,SMER - sociálna demokracia,795,13
348063062356711,Dobré rádio,"Dobré médiá, s.r.o",792,7
741515582611947,KOŠICE:DNES,"KOŠICE: DNES ONLINE, družstvo",776,13
336693806455466,Radovan Kazda,Sloboda a Solidarita,767,10
835812956480436,Jozef Želinský,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,750,2
188813161688299,Spoločne pre Komárno - Együtt Komáromért,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",749,10
136836609695627,PLUS 7 DNÍ,News and Media Holding a.s.,746,50
100308766219330,Farkas Tibor,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,740,4
1977234279243101,Milan Potocký - Poslanec NRSR,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",732,6
587016641709920,SMER - SSD Prešovský kraj,SMER - SD,729,11
184791031563199,Harmony Slovensko,Harmony Slovensko,728,19
225595329628,Plus JEDEN DEŇ,"News and Media Holding, a.s.",727,42
113034513428949,MUDr. Krisztián Váradi - Egészség és öko • Zdravie a eko,Progresívne Slovensko,716,5
111586945189104,Pálinkás Évi,Szövetség – Magyarok. Nemzetiségek. Régiók. Aliancia – Maďari. Národnosti. Regióny.,712,7
1547609242134506,Patrick Linhart poslanec,HLAS - sociálna demokracia,710,27
112846697159144,HLAS - sociálna demokracia/NITRIANSKY KRAJ,HLAS - sociálna demokracia,709,4
588989111148781,Košický samosprávny kraj,Košický samosprávny kraj,708,16
111630235350587,Dalimír Solčanský,Dalimír Solčanský,706,45
105738772328552,Dominik Bokšanský • 67 • OĽANO a priatelia,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",705,3
102571051297892,Ján Blcháč,HLAS - sociálna demokracia,705,42
110214091799595,Csenger Tibor,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók I ALIANCIA – Maďari. Národnosti. Regióny,696,3
101795462016812,OĽANO - Žilinský kraj,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",696,5
2259255957732716,Miroslav Kocúr • Progresívne Slovensko,Progresívne Slovensko,687,21
113270933763580,ODS - Občianski demokrati Slovenska,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",686,18
110572351825824,Slavomíra Henčeková - OKS/SaS,Sloboda a Solidarita,682,13
769172466530481,Menyhárt József,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. | ALIANCIA - Maďari. Národnosti. Regióny.,681,25
103189369538437,Lukáš Koctúr kandidát #109 Oľano,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",676,2
248313735341169,Nagy Dávid,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,670,6
346219646219978,Gabriela Matečná,Slovenská národná strana,665,10
122073187539321,Igor Šimko - HLAS Východniarov,HLAS - sociálna demokracia,665,31
112845655237850,Anton Matulčík,Sloboda a Solidarita,651,32
730919327293761,Miroslav Radačovský • predseda strany Slovenský Patriot a europoslanec,Miroslav Radačovský • predseda strany Slovenský Patriot a europoslanec,650,12
173543112749903,Szövetség Tőketerebesi Járás,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,649,4
324736161703177,HAK - Hľadá sa korupcia,These ads ran without a disclaimer,648,2
239313066142919,KDH Žilinský kraj,KDH,647,10
344709529755622,SAPI,SAPI,639,16
102044098336459,Klíma ťa potrebuje,OZ Klíma ťa potrebuje,635,26
104285237742651,Peter Kmec,HLAS - sociálna demokracia,632,40
103570085607177,Juraj Gedra,SMER - SD,631,22
1928247723902365,Humánny pokrok,Humánny pokrok,631,8
240196611412,Duhovy PRIDE Bratislava,Duhovy PRIDE Bratislava,627,21
111406050376515,Peter Čech,Sloboda a Solidarita,627,3
1846501408935178,Marek Vagovič,Media Forum s. r. o.,621,19
233025170967044,Martin Barto,Sloboda a Solidarita,620,6
102273272923533,Campaign For Freedom,Campaign For Freedom,617,15
110914051965554,MySlovensko,decido s.r.o.,611,3
110101341163919,Captain Jack Slovensko,These ads ran without a disclaimer,606,1
107952497639229,Mikolášik Marcel,KDH,602,36
113578535177556,SDKÚ,SDKÚ - DS - Slovenská demokratická a kresťanská únia - Demokratická strana,600,7
100982391340470,Dávid Dej • Progresívne Slovensko,Progresívne Slovensko,600,4
101775282906268,Ľuboš Schwarzbacher - Modrí,"Modrí, Most - Híd",600,5
103733809471796,Lucia Kurilovská - HLAS - sociálna demokracia,HLAS - sociálna demokracia,600,11
1561537624137007,Ján Krišanda - podpredseda SNS,Slovenská národná strana,600,7
111242622037335,Magdaléna Mitánek,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",600,5
1632554420365677,Sóda,Sóda by O2 Slovakia,591,6
109874620495740,Mária Šofranko č. 24 OĽANO a priatelia,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",590,2
730919327293761,Miroslav Radačovský • predseda strany Slovenský Patriot a europoslanec,Slovenská národná strana,586,10
107987188337561,Kiss Kolos,"Szövetség – Magyarok, nemzetiségek, régiók. Aliancia – Maďari, národnosti, regióny.",574,9
100233499613453,Kamil Šaško,HLAS - sociálna demokracia,568,78
101415754749459,Peter Liba - poslanec NR SR,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",560,2
1472836309622380,Nadácia Zastavme korupciu,Nadácia Zastavme korupciu,555,16
100975585221091,Ladislav Matejka,Sloboda a Solidarita,551,7
106288718665197,Sloboda vierovyznania a presvedčenia,Úrad vlády Slovenskej republiky,539,4
1186332518046660,Viktorio.sk,Viktorio,536,55
1851504675124369,Cseh Peter č.45 za OĽANO,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",532,3
100332826463662,Tomáš Holkovič - kandidát OĽANO a priatelia č. 44,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",530,6
108228804697407,OĽANO - Banskobystrický kraj,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",526,6
829246250528166,Republiková únia zamestnávateľov,Republiková únia zamestnávateľov,519,22
1295226707169577,Martin Dzielavsky,Sme rodina,518,6
104343811860758,Beáta Jurík • Progresívne Slovensko,Progresívne Slovensko,516,8
114095796699657,Rišo Eliáš,HLAS - sociálna demokracia,515,24
103404972377812,Peter Žiak,SLOVFLOW,510,5
104508354300137,Andrea Letanovská - Demokrati,Andrea Letanovská - Demokrati,509,23
112659788539240,JUDr. Peter Pollák • Progresívne Slovensko,Progresívne Slovensko,505,6
306217430051254,"Dominik Drdul, poslanec Národnej rady, OĽANO","OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",503,5
101236575977991,Martin Masár - SASKA,Sloboda a Solidarita,500,1
100746835456844,OĽANO - Bratislavský kraj,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",500,1
104936221959583,Úrad na ochranu oznamovateľov,Úrad na ochranu oznamovateľov,499,17
1655476864528931,MLADÍ SASKÁRI,Sloboda a Solidarita,498,8
561521547213921,CUS - Centrum účtovníkov Slovenska,"CUS - Centrum účtovníkov Slovenska, s. r. o.",489,36
367380017436383,Roman Michelko,Slovenská národná strana,489,23
1650953941825108,Matúš Bystriansky,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",486,1
874666142571575,Martin Fecko,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",485,5
101303498335561,HLAS - sociálna demokracia/ŽILINSKÝ KRAJ,HLAS - sociálna demokracia,480,6
105299919293775,Noro Mészároš - kandidát č. 111 do NRSR za OĽANO a priatelia,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",476,5
725379674198876,Milan Vetrák,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",475,4
112242151814194,Cementáreň pre komunity,Cementáreň pre komunity,471,16
103972188462494,OĽANO - Prešovský kraj,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",463,3
100282046184754,Emil Mucha pre Vás,KDH,459,14
147000705336065,Peter Vons č.29 OĽANO a priatelia,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",458,7
106918758822614,Aodmarket01,These ads ran without a disclaimer,450,1
255988405056208,Juraj Mikulášek • Progresívne Slovensko,Progresívne Slovensko,450,3
121028851094660,Ondrej Bafia - SMER SSD - kandidát č. #88,SMER - sociálna demokracia,450,1
109606527580798,Politics.social,Gerulata Technologies j. s. a.,450,1
228278823989003,Biela Noc,Biela Noc,449,79
102837355456653,Ahoj Košice,Ahoj Košice,449,8
109354727278502,Kristián Čekovský - poslanec NR SR,Demokrati,449,8
301188353351405,Anna Zemanová,Sloboda a Solidarita,448,15
105857164298849,Richard Nemec,Demokrati,447,11
117243354720105,Zakrúžkuj ženu,Zakrúžkuj ženu,445,33
498701220263973,Branislav Škripek,KDH,440,6
110384312152358,Rudolf Karas,KDH,438,7
109624335274258,Köpöncei Péter,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,435,3
106954762500233,Erika Konečná,Sme rodina,435,2
105947861630687,DEMDIS,DemDis,433,10
103431272546936,Alexander Füle • KDH,KDH,430,24
2687957954762822,Igor Melicher - Mladí Sociálni Demokrati,SMER - SD,424,11
111313685327433,Adriana Andrejková,Sme rodina,422,1
113061480214396,Jana Majorová Garstková poslankyňa NR SR,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",421,2
100813098783364,OĽANO - Trnavský kraj,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",417,2
114145753581158,Ľudovít Paulis - Veda a výskum,Sloboda a Solidarita,408,13
110198307912855,Marián Ďuriš • Republika,REPUBLIKA,401,11
457124584400548,Rasťo TRNKA,Rastislav Trnka,400,2
103303331281954,Karol Kucera č.19 Oľano a priatelia,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",400,3
532813096799385,Marián Damankoš,KDH,400,6
100703489760081,Kristián Lipták - kandidát NRSR,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",392,2
2085197845105229,Milan Polešenský,Progresívne Slovensko,390,3
127792263918493,Televízia TA3,Televízia TA3,389,5
111221238373297,Adam Šarišský - kandidát č.82 OĽANO,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",388,3
106799860815101,Baranyay Zsolt,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,383,7
103231495794821,Jana Ambrošová - verejný,"Modrí, Most - Híd",381,3
119043128689747,Agócs Kőrösi Ildikó,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,380,1
555552344887058,Jana Hanuliaková • Progresívne Slovensko,Progresívne Slovensko,376,4
106894061499175,OĽANO - Košický kraj,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",375,3
1957747224285700,Martina Mészáros Bariaková,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",375,2
106666545678536,ozdravme.sk,ozdravme s.r.o.,371,8
496292127825042,HighBrõws,HighBrõws,367,2
107363274909764,Ľuboslav Farkaš,Sloboda a Solidarita,361,4
102359016253900,Martin Áč - Demokrati,Demokrati,359,19
394753093974063,Jana Kiššová: Aby sa na Slovensku oplatilo čestne podnikať,Sloboda a Solidarita,353,4
101604784962294,HLAS - sociálna demokracia/TRNAVA,HLAS - sociálna demokracia,350,2
1543235905999133,Kristián Čechmánek,Demokrati,350,3
212517858839474,ZSE,"Západoslovenská energetika, a.s.",350,2
113662155425564,Teraz.sk,Teraz.sk,350,8
108755105584087,Ján Bilohuščin,Sloboda a Solidarita,348,15
166688783394167,Bratislava - hlavné mesto SR,Mesto Bratislava,348,6
134110776449152,Vladimír Bilohuščin - kandidát SaS č. 120,Sloboda a Solidarita,348,1
370302013674124,Tvořivá společnost • Tvorivá spoločnosť,These ads ran without a disclaimer,346,1
105131888394144,Team Bratislava,Team BA,344,3
1861438584151524,Checkbot,Checkbot,343,18
1473247526249413,Andrea Turčanová,KDH,342,25
1191145050917884,CORWIN,CORWIN,340,26
1472346096243480,Ivan Slaný • SNS - Nezávislý kandidát č.141,Slovenská národná strana,340,7
368300739998539,Lucia Veselská,Lucia Veselská,336,10
518341571589154,Miroslav Dráb,Sloboda a Solidarita,334,6
140675702940687,Demokratická strana,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",330,16
143084529081561,Oriflame,These ads ran without a disclaimer,326,54
278345349229163,Tomáš Drucker,HLAS - sociálna demokracia,325,15
162176693837904,Orange,Orange,322,2
250640235386726,Daniel Karas,SMER - SD,320,2
2143280622390205,Investigatívne centrum Jána Kuciaka,Investigatívne centrum Jána Kuciaka,316,15
185250998217953,Asociácia zamestnávateľských zväzov a združení SR (AZZZ SR),AZZZ SR,315,96
113311448409180,Rebeka Riabová • SNS • kandidátka č. 51,Slovenská národná strana,314,24
107350108679199,Naďa Bohinská • Progresívne Slovensko,Progresívne Slovensko,311,4
105785328360025,"Pék Pál - települések,régiók fejlesztése",Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,308,26
155962418300999,Veronika Veslárová -Progresívne Slovensko,Progresívne Slovensko,303,4
109056091968062,Ivan Bošňák,KDH,300,9
392501737450243,Ministerstvo obrany Slovenskej republiky,Ministerstvo obrany Slovenskej republiky,300,2
118050251681595,BILLA Slovensko,Create4future sro,300,4
634861423285501,Krajská organizácia SMER-SD Trnavský kraj,SMER - SD,300,1
102926425021028,Jozef Ježík,SMER - sociálna demokracia,300,1
106390307409654,Bystriny,Bystriny,300,11
